33.74570,-118.12014
33.74569,-118.12002
33.74561,-118.11474
33.74557,-118.11981
33.74548,-118.11471
33.74547,-118.11966
33.74539,-118.11656
33.74537,-118.11958
33.74533,-118.11943
33.74532,-118.11947
33.74523,-118.11929
33.74518,-118.11920
33.74513,-118.11484
33.74497,-118.11897
33.74496,-118.11685
33.74493,-118.11890
33.74490,-118.11689
33.74489,-118.11492
33.74483,-118.11881
33.74469,-118.08406
33.74467,-118.11860
33.74464,-118.08395
33.74464,-118.08164
33.74461,-118.08418
33.74459,-118.08190
33.74458,-118.11843
33.74456,-118.11509
33.74451,-118.11831
33.74451,-118.08149
33.74450,-118.07546
33.74450,-118.08395
33.74450,-118.08418
33.74448,-118.08192
33.74448,-118.07557
33.74446,-118.08387
33.74442,-118.08357
33.74440,-118.08414
33.74440,-118.08185
33.74437,-118.08138
33.74437,-118.07558
33.74436,-118.08343
33.74431,-118.11811
33.74429,-118.08404
33.74429,-118.11734
33.74426,-118.07555
33.74426,-118.08329
33.74424,-118.08394
33.74422,-118.08364
33.74422,-118.08130
33.74422,-118.08381
33.74420,-118.08164
33.74418,-118.07522
33.74414,-118.08322
33.74413,-118.08119
33.74411,-118.11750
33.74410,-118.08088
33.74409,-118.08150
33.74409,-118.08364
33.74409,-118.07546
33.74406,-118.11544
33.74405,-118.11794
33.74404,-118.11754
33.74404,-118.08025
33.74401,-118.08322
33.74401,-118.07513
33.74400,-118.07538
33.74398,-118.08071
33.74398,-118.08352
33.74398,-118.08032
33.74398,-118.08138
33.74394,-118.08374
33.74392,-118.08121
33.74391,-118.08051
33.74389,-118.08366
33.74388,-118.07503
33.74386,-118.08027
33.74381,-118.08350
33.74380,-118.07524
33.74377,-118.08331
33.74377,-118.08018
33.74376,-118.11786
33.74373,-118.08084
33.74373,-118.11773
33.74369,-118.08022
33.74366,-118.08029
33.74365,-118.07525
33.74363,-118.08343
33.74360,-118.08067
33.74355,-118.07503
33.74355,-118.08032
33.74352,-118.07538
33.74347,-118.11583
33.74344,-118.08366
33.74335,-118.11560
33.74335,-118.07775
33.74332,-118.08376
33.74331,-118.07768
33.74330,-118.08053
33.74322,-118.07557
33.74319,-118.08383
33.74317,-118.07527
33.74316,-118.07765
33.74310,-118.08046
33.74307,-118.08411
33.74305,-118.11522
33.74305,-118.07564
33.74303,-118.08019
33.74301,-118.08407
33.74297,-118.07784
33.74292,-118.07529
33.74291,-118.08393
33.74289,-118.07753
33.74288,-118.08411
33.74283,-118.07562
33.74280,-118.07793
33.74276,-118.07814
33.74276,-118.08423
33.74274,-118.07524
33.74273,-118.07755
33.74269,-118.07564
33.74268,-118.11470
33.74267,-118.08025
33.74267,-118.08051
33.74266,-118.07581
33.74259,-118.07847
33.74259,-118.08430
33.74257,-118.07855
33.74256,-118.08409
33.74254,-118.07614
33.74254,-118.07798
33.74253,-118.07527
33.74252,-118.07763
33.74251,-118.08046
33.74249,-118.07814
33.74245,-118.07538
33.74241,-118.07885
33.74240,-118.07826
33.74239,-118.08435
33.74237,-118.07791
33.74234,-118.08044
33.74233,-118.07558
33.74233,-118.07840
33.74233,-118.07854
33.74232,-118.08416
33.74232,-118.08017
33.74232,-118.07633
33.74231,-118.07579
33.74230,-118.07860
33.74228,-118.07588
33.74223,-118.07871
33.74220,-118.07598
33.74220,-118.08025
33.74215,-118.08437
33.74212,-118.08062
33.74210,-118.07793
33.74209,-118.07982
33.74208,-118.07904
33.74208,-118.07767
33.74206,-118.07881
33.74204,-118.08413
33.74204,-118.07603
33.74203,-118.08041
33.74201,-118.07968
33.74197,-118.07991
33.74193,-118.08435
33.74192,-118.07656
33.74192,-118.07916
33.74191,-118.08067
33.74190,-118.07961
33.74188,-118.07678
33.74188,-118.07664
33.74186,-118.08051
33.74185,-118.07933
33.74185,-118.07951
33.74185,-118.07600
33.74184,-118.07989
33.74183,-118.07702
33.74182,-118.07354
33.74181,-118.07369
33.74180,-118.07583
33.74179,-118.07574
33.74176,-118.07595
33.74176,-118.07718
33.74175,-118.07904
33.74174,-118.08077
33.74173,-118.07982
33.74171,-118.07310
33.74170,-118.07131
33.74170,-118.07114
33.74168,-118.07145
33.74166,-118.07916
33.74166,-118.07789
33.74164,-118.07735
33.74163,-118.07397
33.74163,-118.07574
33.74161,-118.08437
33.74161,-118.07939
33.74161,-118.07282
33.74158,-118.07098
33.74158,-118.07569
33.74156,-118.07180
33.74155,-118.07763
33.74155,-118.07946
33.74155,-118.07143
33.74154,-118.07128
33.74154,-118.07965
33.74154,-118.07407
33.74154,-118.07753
33.74152,-118.08088
33.74152,-118.07366
33.74150,-118.08444
33.74148,-118.07261
33.74147,-118.07373
33.74146,-118.07119
33.74145,-118.07538
33.74144,-118.07522
33.74144,-118.07088
33.74144,-118.07947
33.74143,-118.08067
33.74142,-118.07327
33.74142,-118.07965
33.74140,-118.07952
33.74140,-118.07508
33.74139,-118.07216
33.74139,-118.07237
33.74136,-118.07550
33.74135,-118.07112
33.74135,-118.08446
33.74134,-118.07180
33.74133,-118.07796
33.74133,-118.07305
33.74132,-118.07413
33.74130,-118.07576
33.74128,-118.07567
33.74126,-118.07279
33.74125,-118.07109
33.74124,-118.07204
33.74124,-118.07086
33.74121,-118.07218
33.74114,-118.08119
33.74114,-118.07477
33.74114,-118.07374
33.74113,-118.07088
33.74112,-118.07100
33.74107,-118.07414
33.74106,-118.07734
33.74105,-118.07716
33.74103,-118.08440
33.74102,-118.07742
33.74100,-118.07696
33.74099,-118.07798
33.74099,-118.07532
33.74098,-118.08119
33.74097,-118.07468
33.74093,-118.07518
33.74093,-118.07682
33.74090,-118.11569
33.74090,-118.07371
33.74088,-118.07749
33.74087,-118.08409
33.74087,-118.08123
33.74085,-118.07801
33.74083,-118.07515
33.74083,-118.08432
33.74081,-118.08354
33.74079,-118.07468
33.74078,-118.07661
33.74077,-118.08404
33.74077,-118.07553
33.74075,-118.08130
33.74074,-118.08423
33.74073,-118.08397
33.74072,-118.08262
33.74070,-118.07640
33.74070,-118.07515
33.74067,-118.08242
33.74067,-118.08222
33.74066,-118.08123
33.74066,-118.08144
33.74066,-118.07801
33.74065,-118.07374
33.74064,-118.07741
33.74063,-118.08352
33.74063,-118.08199
33.74062,-118.08159
33.74062,-118.07610
33.74061,-118.07591
33.74060,-118.08418
33.74059,-118.07409
33.74058,-118.11582
33.74057,-118.08387
33.74057,-118.08301
33.74056,-118.08281
33.74055,-118.07520
33.74054,-118.08135
33.74049,-118.08159
33.74047,-118.08229
33.74047,-118.07744
33.74046,-118.08182
33.74046,-118.08206
33.74045,-118.07416
33.74045,-118.07472
33.74044,-118.08425
33.74042,-118.08400
33.74041,-118.07518
33.74038,-118.11997
33.74036,-118.07470
33.74033,-118.07805
33.74030,-118.07506
33.74030,-118.07432
33.74027,-118.07465
33.74026,-118.07387
33.74026,-118.07451
33.74024,-118.07767
33.74019,-118.08444
33.74017,-118.08413
33.74017,-118.08456
33.74014,-118.07819
33.74013,-118.08487
33.74013,-118.11575
33.74009,-118.08473
33.74009,-118.07779
33.74008,-118.07492
33.74006,-118.08505
33.74006,-118.07831
33.74006,-118.07399
33.74005,-118.08423
33.73998,-118.08494
33.73997,-118.07407
33.73997,-118.08503
33.73995,-118.07468
33.73992,-118.08485
33.73992,-118.07423
33.73991,-118.08444
33.73987,-118.07447
33.73986,-118.11394
33.73985,-118.07838
33.73982,-118.08489
33.73975,-118.08472
33.73975,-118.12054
33.73972,-118.08499
33.73968,-118.11596
33.73967,-118.07789
33.73964,-118.08512
33.73962,-118.11590
33.73961,-118.08489
33.73960,-118.11584
33.73951,-118.08525
33.73949,-118.07857
33.73949,-118.07798
33.73943,-118.08499
33.73936,-118.07801
33.73925,-118.08515
33.73924,-118.11068
33.73923,-118.07789
33.73909,-118.07760
33.73902,-118.08541
33.73900,-118.07871
33.73898,-118.07763
33.73897,-118.10950
33.73891,-118.08586
33.73884,-118.07774
33.73875,-118.07871
33.73868,-118.10840
33.73867,-118.08558
33.73859,-118.07784
33.73850,-118.08602
33.73845,-118.10784
33.73833,-118.09634
33.73831,-118.09642
33.73830,-118.08581
33.73829,-118.07789
33.73829,-118.07859
33.73822,-118.09650
33.73821,-118.09607
33.73814,-118.08581
33.73811,-118.07788
33.73808,-118.08614
33.73801,-118.08586
33.73800,-118.07857
33.73797,-118.10678
33.73796,-118.07784
33.73795,-118.07906
33.73795,-118.07932
33.73795,-118.07367
33.73794,-118.07866
33.73794,-118.07357
33.73792,-118.07880
33.73792,-118.09674
33.73790,-118.08597
33.73786,-118.07376
33.73784,-118.07954
33.73784,-118.09536
33.73778,-118.07788
33.73776,-118.07355
33.73772,-118.08605
33.73770,-118.07977
33.73766,-118.10594
33.73763,-118.09698
33.73759,-118.09490
33.73758,-118.07388
33.73757,-118.08609
33.73756,-118.07357
33.73753,-118.07520
33.73750,-118.07803
33.73750,-118.07458
33.73747,-118.08005
33.73747,-118.07406
33.73746,-118.07472
33.73746,-118.08640
33.73745,-118.07437
33.73745,-118.07503
33.73744,-118.07525
33.73742,-118.10525
33.73741,-118.12210
33.73741,-118.09457
33.73740,-118.09471
33.73740,-118.09501
33.73740,-118.12197
33.73738,-118.07364
33.73736,-118.09726
33.73734,-118.08609
33.73733,-118.07821
33.73732,-118.12219
33.73732,-118.07484
33.73729,-118.09479
33.73726,-118.08644
33.73724,-118.07841
33.73724,-118.12218
33.73723,-118.12203
33.73722,-118.07503
33.73716,-118.08602
33.73715,-118.07369
33.73714,-118.10426
33.73713,-118.07487
33.73713,-118.09406
33.73711,-118.08638
33.73699,-118.08628
33.73698,-118.07477
33.73698,-118.08590
33.73695,-118.09760
33.73692,-118.08281
33.73689,-118.08293
33.73688,-118.08621
33.73687,-118.07913
33.73686,-118.08279
33.73683,-118.07555
33.73682,-118.07574
33.73681,-118.07482
33.73678,-118.09781
33.73675,-118.10329
33.73673,-118.07499
33.73673,-118.07362
33.73671,-118.08288
33.73670,-118.08305
33.73669,-118.08605
33.73669,-118.08564
33.73667,-118.09336
33.73666,-118.07959
33.73666,-118.07944
33.73659,-118.07973
33.73658,-118.08590
33.73658,-118.07624
33.73655,-118.08286
33.73653,-118.08552
33.73649,-118.12043
33.73644,-118.08578
33.73643,-118.07340
33.73642,-118.08086
33.73641,-118.07647
33.73640,-118.12041
33.73638,-118.12024
33.73636,-118.12031
33.73635,-118.08572
33.73634,-118.09281
33.73631,-118.07324
33.73630,-118.09285
33.73629,-118.08298
33.73624,-118.09850
33.73624,-118.10209
33.73623,-118.09290
33.73621,-118.08267
33.73619,-118.07343
33.73619,-118.08572
33.73614,-118.08104
33.73612,-118.08578
33.73610,-118.07996
33.73605,-118.08274
33.73604,-118.08303
33.73604,-118.08520
33.73603,-118.08605
33.73601,-118.08487
33.73600,-118.07685
33.73595,-118.08947
33.73594,-118.08607
33.73594,-118.08505
33.73591,-118.08551
33.73591,-118.08314
33.73591,-118.08112
33.73589,-118.08322
33.73588,-118.07699
33.73588,-118.08565
33.73586,-118.08597
33.73586,-118.08472
33.73585,-118.08536
33.73582,-118.08576
33.73581,-118.08586
33.73579,-118.08288
33.73574,-118.07348
33.73573,-118.09910
33.73573,-118.08334
33.73573,-118.07708
33.73567,-118.08501
33.73567,-118.08461
33.73567,-118.08114
33.73567,-118.10108
33.73566,-118.08005
33.73565,-118.08350
33.73565,-118.09908
33.73563,-118.08303
33.73560,-118.08877
33.73558,-118.07708
33.73557,-118.07357
33.73554,-118.08322
33.73552,-118.07720
33.73552,-118.08492
33.73550,-118.07751
33.73548,-118.08006
33.73546,-118.08359
33.73544,-118.08336
33.73543,-118.07814
33.73540,-118.07357
33.73540,-118.07767
33.73540,-118.08109
33.73540,-118.08369
33.73537,-118.08986
33.73537,-118.08832
33.73536,-118.08489
33.73536,-118.07789
33.73533,-118.08447
33.73531,-118.08418
33.73531,-118.07829
33.73530,-118.08350
33.73529,-118.08402
33.73527,-118.08966
33.73520,-118.07369
33.73520,-118.08366
33.73519,-118.07854
33.73518,-118.08098
33.73518,-118.07131
33.73516,-118.07152
33.73516,-118.10046
33.73514,-118.07998
33.73512,-118.08475
33.73512,-118.07163
33.73511,-118.08385
33.73508,-118.08416
33.73508,-118.07855
33.73508,-118.07124
33.73507,-118.09044
33.73505,-118.08427
33.73503,-118.09795
33.73503,-118.08479
33.73500,-118.09050
33.73500,-118.07124
33.73498,-118.08432
33.73497,-118.07850
33.73497,-118.08084
33.73496,-118.07390
33.73496,-118.08189
33.73495,-118.07169
33.73494,-118.07140
33.73492,-118.08472
33.73492,-118.08178
33.73491,-118.07994
33.73491,-118.08239
33.73490,-118.08258
33.73490,-118.07852
33.73490,-118.08216
33.73489,-118.07175
33.73488,-118.10022
33.73487,-118.07150
33.73486,-118.09804
33.73486,-118.08432
33.73484,-118.07425
33.73483,-118.08281
33.73483,-118.07404
33.73482,-118.08999
33.73482,-118.07880
33.73477,-118.08176
33.73477,-118.07444
33.73476,-118.08465
33.73476,-118.08425
33.73474,-118.08295
33.73474,-118.10015
33.73473,-118.07897
33.73473,-118.08387
33.73471,-118.07152
33.73469,-118.09813
33.73467,-118.07998
33.73465,-118.08468
33.73463,-118.07163
33.73462,-118.07145
33.73459,-118.08376
33.73459,-118.08235
33.73458,-118.08065
33.73458,-118.08814
33.73455,-118.07322
33.73454,-118.07914
33.73449,-118.07145
33.73447,-118.07310
33.73442,-118.07475
33.73442,-118.07371
33.73438,-118.08314
33.73438,-118.08065
33.73437,-118.08459
33.73432,-118.08255
33.73432,-118.07928
33.73430,-118.07164
33.73429,-118.08265
33.73427,-118.07395
33.73426,-118.08374
33.73423,-118.07819
33.73423,-118.07803
33.73421,-118.07484
33.73421,-118.08281
33.73421,-118.08076
33.73421,-118.07130
33.73420,-118.08461
33.73419,-118.08333
33.73418,-118.07301
33.73418,-118.08371
33.73416,-118.08354
33.73415,-118.07834
33.73413,-118.08802
33.73413,-118.08017
33.73413,-118.07161
33.73412,-118.08468
33.73412,-118.07414
33.73410,-118.08090
33.73410,-118.08506
33.73410,-118.07933
33.73408,-118.07788
33.73405,-118.07343
33.73405,-118.07361
33.73402,-118.08414
33.73402,-118.07168
33.73401,-118.08484
33.73401,-118.09372
33.73399,-118.07843
33.73399,-118.08518
33.73398,-118.07329
33.73398,-118.08404
33.73398,-118.08425
33.73397,-118.07366
33.73396,-118.07288
33.73395,-118.07121
33.73394,-118.08105
33.73391,-118.07180
33.73391,-118.08300
33.73390,-118.08017
33.73389,-118.08393
33.73389,-118.07786
33.73388,-118.07142
33.73388,-118.08522
33.73387,-118.07152
33.73386,-118.08430
33.73385,-118.07116
33.73384,-118.07272
33.73384,-118.10110
33.73384,-118.07310
33.73382,-118.08308
33.73380,-118.08374
33.73377,-118.08437
33.73377,-118.07373
33.73377,-118.07130
33.73376,-118.08322
33.73374,-118.07935
33.73374,-118.07498
33.73373,-118.08336
33.73373,-118.08520
33.73371,-118.08449
33.73371,-118.09396
33.73370,-118.07788
33.73370,-118.10101
33.73369,-118.07843
33.73369,-118.08779
33.73368,-118.08123
33.73368,-118.07294
33.73367,-118.07255
33.73365,-118.07169
33.73365,-118.07459
33.73365,-118.08458
33.73362,-118.07487
33.73361,-118.07225
33.73361,-118.07241
33.73359,-118.07468
33.73359,-118.08515
33.73358,-118.07390
33.73354,-118.08465
33.73353,-118.08773
33.73346,-118.07838
33.73345,-118.08515
33.73344,-118.07794
33.73343,-118.07199
33.73342,-118.07419
33.73339,-118.08001
33.73338,-118.07258
33.73338,-118.08458
33.73334,-118.07522
33.73334,-118.07242
33.73332,-118.07543
33.73331,-118.07444
33.73331,-118.07921
33.73324,-118.07465
33.73323,-118.08767
33.73322,-118.07558
33.73322,-118.08003
33.73321,-118.07482
33.73320,-118.08444
33.73319,-118.08501
33.73316,-118.07828
33.73312,-118.08142
33.73310,-118.09270
33.73310,-118.07921
33.73301,-118.08421
33.73299,-118.08888
33.73298,-118.09278
33.73291,-118.07803
33.73289,-118.07822
33.73288,-118.08757
33.73283,-118.08145
33.73281,-118.08407
33.73280,-118.07576
33.73274,-118.07918
33.73273,-118.07800
33.73272,-118.08272
33.73270,-118.08262
33.73268,-118.08284
33.73260,-118.07909
33.73260,-118.07821
33.73259,-118.08143
33.73258,-118.07588
33.73257,-118.08253
33.73257,-118.08293
33.73257,-118.08479
33.73255,-118.08270
33.73254,-118.07791
33.73253,-118.08262
33.73250,-118.08397
33.73247,-118.08272
33.73247,-118.07895
33.73247,-118.08295
33.73246,-118.08699
33.73245,-118.08472
33.73244,-118.08570
33.73240,-118.07593
33.73240,-118.08385
33.73239,-118.08263
33.73239,-118.07812
33.73235,-118.08348
33.73234,-118.08541
33.73234,-118.08288
33.73234,-118.08474
33.73232,-118.07885
33.73231,-118.09032
33.73228,-118.08263
33.73228,-118.08333
33.73227,-118.07798
33.73227,-118.08482
33.73224,-118.08682
33.73224,-118.08526
33.73222,-118.09211
33.73221,-118.08111
33.73221,-118.08499
33.73220,-118.08288
33.73219,-118.07979
33.73219,-118.08293
33.73218,-118.07880
33.73218,-118.08513
33.73218,-118.07791
33.73214,-118.08256
33.73213,-118.08996
33.73212,-118.07807
33.73205,-118.08084
33.73204,-118.07730
33.73202,-118.07970
33.73199,-118.07885
33.73197,-118.08114
33.73193,-118.08104
33.73191,-118.07682
33.73187,-118.08123
33.73186,-118.08211
33.73185,-118.07656
33.73185,-118.07564
33.73184,-118.07887
33.73182,-118.07954
33.73181,-118.08090
33.73179,-118.07797
33.73177,-118.07637
33.73177,-118.08124
33.73174,-118.07893
33.73172,-118.07899
33.73169,-118.07550
33.73165,-118.07626
33.73159,-118.08883
33.73159,-118.08029
33.73159,-118.08458
33.73158,-118.08444
33.73158,-118.07940
33.73156,-118.08074
33.73156,-118.08488
33.73153,-118.08493
33.73152,-118.08119
33.73152,-118.07907
33.73150,-118.08105
33.73150,-118.07518
33.73150,-118.07808
33.73148,-118.07621
33.73147,-118.08500
33.73145,-118.07918
33.73145,-118.07930
33.73140,-118.08012
33.73139,-118.08058
33.73137,-118.09175
33.73136,-118.08828
33.73133,-118.08496
33.73133,-118.08620
33.73133,-118.08429
33.73132,-118.07505
33.73132,-118.08611
33.73130,-118.07621
33.73129,-118.08628
33.73128,-118.07482
33.73127,-118.07360
33.73127,-118.08608
33.73127,-118.08602
33.73126,-118.08639
33.73126,-118.07374
33.73126,-118.08005
33.73124,-118.08545
33.73123,-118.08702
33.73122,-118.08020
33.73122,-118.08599
33.73121,-118.08530
33.73120,-118.08641
33.73120,-118.07623
33.73120,-118.08008
33.73119,-118.08674
33.73118,-118.08498
33.73117,-118.07473
33.73113,-118.08507
33.73113,-118.07331
33.73112,-118.08520
33.73109,-118.07413
33.73107,-118.08979
33.73105,-118.07472
33.73104,-118.07362
33.73103,-118.07631
33.73103,-118.07340
33.73102,-118.07383
33.73099,-118.07444
33.73099,-118.07468
33.73098,-118.07407
33.73096,-118.08388
33.73094,-118.07830
33.73079,-118.07650
33.73078,-118.07491
33.73076,-118.07449
33.73073,-118.07515
33.73070,-118.07661
33.73069,-118.07473
33.73064,-118.08367
33.73063,-118.09291
33.73062,-118.07536
33.73057,-118.09285
33.73054,-118.07555
33.73050,-118.07881
33.73050,-118.07697
33.73049,-118.07579
33.73047,-118.07585
33.73043,-118.07908
33.73039,-118.08940
33.73033,-118.09119
33.73033,-118.07701
33.73029,-118.07989
33.73022,-118.07689
33.73014,-118.07619
33.73013,-118.07671
33.73010,-118.07656
33.73010,-118.07633
33.73005,-118.08022
33.72998,-118.08350
33.72989,-118.08050
33.72985,-118.09082
33.72977,-118.08064
33.72961,-118.08778
33.72960,-118.08071
